Date,ticker,sector,industry,return_t,return_t_plus_1,year,adx,trix,adxr,cci,macd,macdh,rsi_14,kdjk,wr_14,atr_percent,atr,cmf
2020-04-10,MMM,Industrials,Conglomerates,0.06884335586100399,0.0076574101893935875,2020,20.554510044090943,-0.3565332959818683,30.85623267354039,161.1280474615367,-1.6220548985311893,1.8651657785126126,54.2439988949516,83.70955702891415,-6.1612050262947555,0.05302815298232765,6.4386507411886775,0.15659362743882835
2020-04-17,MMM,Industrials,Conglomerates,0.0076574101893935875,-0.01763402013829829,2020,7.389482193257181,0.0445738246411768,14.715807813072894,63.32368618010151,0.6404512022888298,1.811814968087596,53.33838348952268,80.87311591976211,-22.633960719233453,0.0460130920768702,5.676134761535338,0.1003037484857415
2020-04-24,MMM,Industrials,Conglomerates,-0.01763402013829829,0.06411217192916219,2020,5.351357845307959,0.186938630367594,7.411596149420943,13.990414950044016,0.5822919131087616,0.4807976877864451,50.61504276719972,37.44489697154237,-36.78093975895101,0.0395999276860123,4.754971166123116,0.0636650627979823
2020-05-01,MMM,Industrials,Conglomerates,0.06411217192916219,-0.042043399519613445,2020,20.860604577117613,0.3020691427227576,13.823144115288429,167.17547926707695,2.251553149612434,1.083280996453932,60.24199075522657,61.62633974434888,-30.203678514305,0.0368782225329173,4.739529626409826,-0.0670325071153994
2020-05-08,MMM,Industrials,Conglomerates,-0.042043399519613445,-0.05363225945478689,2020,14.006771079264226,0.3106316102537895,16.32317773325395,-13.486548983643395,1.4671159797823918,-0.1734140925860994,50.92942233387279,27.819154697863137,-69.30908846974802,0.0339077777228076,4.144914098157453,-0.1830673932499058
2020-05-15,MMM,Industrials,Conglomerates,-0.05363225945478689,0.06202728778653288,2020,12.333324738803055,0.1141222729586708,12.676878460904195,-125.43833044505368,-0.3315688414714941,-1.1937044726310615,42.22761591457,14.817511434007557,-84.76222235292035,0.0346764014518657,4.0165744306042335,-0.2089805740022251
2020-05-22,MMM,Industrials,Conglomerates,0.06202728778653288,0.058261422191407064,2020,12.888534245502218,-0.047841425242831,13.98762530877812,29.24322869186792,0.0356697136674171,0.0808179378836804,54.00045941799766,70.160792046907,-27.53987772363703,0.0341701572081021,4.207189879134006,0.0088936137780631
2020-05-29,MMM,Industrials,Conglomerates,0.058261422191407064,0.031392208315911496,2020,15.23141234866044,0.06393250814089295,12.16615178548215,125.92811054061153,1.5092159363761652,1.0237181652671663,60.84703613806934,85.7158808851135,-7.362885376370704,0.031880433604196304,4.152527290017847,0.12280391876760954
2020-06-05,MMM,Industrials,Conglomerates,0.031392208315911496,3.4121691792066144e-06,2020,25.355658241980397,0.2801403458084058,20.19527360740213,110.94961625601978,2.885102245458498,1.1570013251087907,64.85731101881066,87.21626582543435,-3.637755592092253,0.0286234634155532,3.861647252655707,0.263427713269858
2020-06-12,MMM,Industrials,Conglomerates,3.4121691792066144e-06,-0.012716323986757594,2020,36.17391012831364,0.4879078150081575,30.989371706339806,83.40806480759561,4.208610677954056,1.0345697940111358,63.4566845895212,80.19388258841985,-22.614310933055272,0.0275281818208043,3.8408257156701855,0.3453492072145695
2020-06-19,MMM,Industrials,Conglomerates,-0.012716323986757594,-0.025656175008028193,2020,15.914315198862544,0.3790838747166042,20.61013997969723,-27.601447968620096,2.43896224119851,-0.5015558483673748,54.87334099952077,43.94319101012428,-54.2257420506886,0.0323804443277001,4.3107143409577375,0.1985690518041569
2020-06-26,MMM,Industrials,Conglomerates,-0.025656175008028193,0.007942361831389633,2020,11.231205102499835,0.205126245212593,14.878517759411228,-99.94380486132096,1.1018767817648154,-0.973205474540551,48.30531578111823,35.727467222695765,-76.49179593788973,0.0308204282425099,3.9824592437083175,0.0876791160093352
2020-07-03,MMM,Industrials,Conglomerates,0.007942361831389633,-0.010712864752131068,2020,5.76491107407175,0.04282938673490725,8.107409028423772,-14.317011480960817,0.34796487854210056,-0.7253341731612359,50.29717534867825,40.46613821373752,-57.75601028184372,0.028308128487386598,3.6855954384155387,-0.0238381518131821
2020-07-10,MMM,Industrials,Conglomerates,-0.010712864752131068,0.027121576841064865,2020,7.684204369662933,-0.0088992256733627,7.30937043574537,-55.00998755285024,0.1639681851470982,-0.4017705817887272,47.94248002353672,53.76095318655541,-62.63543497104658,0.0259613683539439,3.303698795132003,-0.1780928507981644
2020-07-17,MMM,Industrials,Conglomerates,0.027121576841064865,-0.0011982444196023678,2020,11.908174783765716,-0.0431163067753972,8.86144002858504,124.35573742528103,0.2409557462173381,0.0898621032388975,56.5536643602377,61.18371366979412,-16.367054907336748,0.0242187647893179,3.203627147019049,-0.1244042508675955
2020-07-24,MMM,Industrials,Conglomerates,-0.0011982444196023678,-0.01897356523988858,2020,9.339582906347566,0.0340383310529036,9.974233632739104,51.56542081322846,0.6447806004583754,0.2092765851909439,54.19662748699152,68.54725981056029,-26.96315914874809,0.0224987132289904,2.9855942821636656,-0.1871117525063791
2020-07-31,MMM,Industrials,Conglomerates,-0.01897356523988858,-0.007682198850631039,2020,10.654190556527436,0.0767138037044288,10.69565661464737,-62.51403833755211,0.58729675717899,-0.088469400569773,46.71045080708768,47.86073546008615,-64.97167568586671,0.0247782881017166,3.1804350873760865,-0.1277337617050153
2020-08-07,MMM,Industrials,Conglomerates,-0.007682198850631039,0.0626287823135172,2020,14.835705596779013,-0.0624244876886942,13.626036664434212,-37.58286082706298,-0.6544910107184876,-0.5847452806599175,49.53665045949754,28.134199754447,-55.075507713489934,0.0230419450906274,2.953686447635288,0.002193325886155
2020-08-14,MMM,Industrials,Conglomerates,0.0626287823135172,-0.002182912036004403,2020,22.22794545164365,0.0126366222838974,16.437698772865385,128.6340738550978,0.9640644380411628,0.813210074963833,63.02986576077544,78.41808768631756,-13.305879775948917,0.021252318578415,2.9032354326822727,0.0766910309809261
2020-08-21,MMM,Industrials,Conglomerates,-0.002182912036004403,0.010346110057678715,2020,29.181270392719583,0.1967365321618384,26.11553152060458,59.6130255211346,1.8604604286861672,0.6649086134203557,60.03011878686762,78.27927880976574,-18.83361308106238,0.0188978997581712,2.590876796591079,0.0999753603227488
2020-08-28,MMM,Industrials,Conglomerates,0.010346110057678715,0.011012958960505692,2020,22.1073220448491,0.2086744362385819,23.453854289113828,21.31915434003084,1.579823680522935,0.0681992004487967,58.3526297235728,47.58529063354497,-28.9050584366542,0.0178849226503197,2.4413902232315823,0.104517677266403
2020-09-04,MMM,Industrials,Conglomerates,0.011012958960505692,-0.00803135576585845,2020,20.33421054569336,0.1950387455617296,21.2079334511349,91.1679571159656,1.6876875862209886,0.0725679120358713,57.96710111198124,62.93639240279733,-42.45859452325965,0.018431427166083,2.6123004368056133,0.1229170440015237
2020-09-11,MMM,Industrials,Conglomerates,-0.00803135576585845,0.028411877578490063,2020,18.155203343405418,0.17172239563213876,20.12198485552745,3.894896511944321,1.3162677481344787,-0.1709978491432107,53.24112907497917,43.93190837910032,-61.828533722958,0.02127194981942995,2.947111856182687,0.0013190790226579006
2020-09-18,MMM,Industrials,Conglomerates,0.028411877578490063,-0.051556538716130085,2020,22.55087545248462,0.1519995111976716,19.735000939971208,139.91537370704054,1.5182468467046135,0.0917470548662104,59.32533900864191,63.618805056820186,-22.32342359008042,0.0213162808369785,3.021172980244267,0.0084781258679852
2020-09-25,MMM,Industrials,Conglomerates,-0.051556538716130085,-0.0038619019323462567,2020,20.515651373116285,0.1114133524787223,22.45861879772471,-126.60489871575538,0.4324135517247782,-0.7752780037900464,44.19435246600296,28.40441480545536,-85.45936798530389,0.0259703669873304,3.4889838329100304,-0.0679507232000116
2020-10-02,MMM,Industrials,Conglomerates,-0.0038619019323462567,0.033858285931462895,2020,14.852228462964298,-0.0483558638886285,17.306820553177626,-70.48546745197693,-0.6363391285805733,-0.778686442310158,44.416668799222165,18.40519096248942,-86.05425643165839,0.0249276730908006,3.349730412513809,-0.1692771544196017
2020-10-09,MMM,Industrials,Conglomerates,0.033858285931462895,0.018345748853779043,2020,9.688966044029645,-0.0974702743385231,12.401745864046475,129.44392173935506,-0.282643488063087,0.0786420777523336,56.75779237279834,63.908632291301856,-38.05203924140352,0.024916213711732,3.380254916014944,-0.1976139922619887
2020-10-16,MMM,Industrials,Conglomerates,0.018345748853779043,0.007641482601786542,2020,11.604478958086782,0.0400897349523076,12.341825283067877,84.15291754580923,0.9432660468850996,0.603510804246149,59.14340576193423,81.48636027061204,-13.64901444965496,0.0220876190501405,3.119577585977423,-0.2095772492910451
2020-10-23,MMM,Industrials,Conglomerates,0.007641482601786542,-0.05579455416258128,2020,11.177276757805249,0.152310512182111,11.34128852432036,70.04844164109201,1.5457278278240665,0.4451486066877053,58.64672013872673,65.60652046474495,-21.697284765885698,0.02138547902278,3.024900889710849,-0.1410823855911907
2020-10-30,MMM,Industrials,Conglomerates,-0.05579455416258128,0.013279662657581959,2020,20.41590494796425,0.1070552194359638,14.680958225744009,-185.92272407329943,0.0565768277120071,-0.8646985584350483,40.09686792452753,22.86533575352239,-86.2250486724717,0.023769563354224,3.1790797202650545,-0.1728898191855971
2020-11-06,MMM,Industrials,Conglomerates,0.013279662657581959,0.028734308165328848,2020,19.130327814630864,-0.0630649513492793,21.09285584533349,-29.797339073174918,-0.7409194634345795,-0.5800950701604373,47.797410723871,38.11273126623771,-59.613080593055344,0.0236381443081717,3.221981937837188,-0.1430798310212792
2020-11-13,MMM,Industrials,Conglomerates,0.028734308165328848,0.03264672044096706,2020,19.13404631710672,-0.0614619206510354,19.553772547588785,81.0340538915726,0.1124343617193517,0.3993027435069295,57.67285313441376,53.59141345770536,-32.59068254089827,0.0263652998382811,3.730160899265107,-0.1490624684643363
2020-11-20,MMM,Industrials,Conglomerates,0.03264672044096706,0.025949369434449032,2020,24.11517394965214,0.0945444993781172,22.450788743449028,107.78009617234868,1.46753519128265,0.8352381760822409,60.2315115176967,73.18618064820414,-16.355457577246053,0.0244509844226714,3.504095888202388,-0.0353705314757551
2020-11-27,MMM,Industrials,Conglomerates,0.025949369434449032,-0.025429163289731882,2020,29.402460530843122,0.2139891905793304,25.95431948002335,126.29721494885784,2.2732837177594973,0.7828913517152934,65.7695419370475,85.97068472096998,-4.850781335150151,0.020831446531059998,3.082674831776231,0.1842793771510402
2020-12-04,MMM,Industrials,Conglomerates,-0.025429163289731882,0.0069404245358422045,2020,22.92038484366195,0.246514476953058,26.985919056098307,-40.85909208293129,1.777040241031841,-0.0865261260247449,53.28916290604084,40.93030918436945,-63.15798028755929,0.0212856946546885,3.074145591427655,0.0173122740850765
2020-12-11,MMM,Industrials,Conglomerates,0.0069404245358422045,0.012459220137623461,2020,15.21338779186935,0.1632721343166962,17.75952694568019,0.2860227336460868,1.247838769860067,-0.2050549660824079,54.93778408999606,36.99079671732698,-58.75592454306361,0.0197362043328742,2.8765004577731195,0.0876427136568297
2020-12-18,MMM,Industrials,Conglomerates,0.012459220137623461,-0.0028957756615346497,2020,18.61588314014867,0.1305799077735432,17.352283807538075,90.41988262631764,1.2513664384765375,-0.0600341363116445,58.2323584848003,71.59837872211727,-40.38276826785047,0.0179317799277156,2.6299444086477703,0.001708623060635
2020-12-25,MMM,Industrials,Conglomerates,-0.0028957756615346497,-0.002130708738003584,2020,16.81841192717281,0.1297283093726,18.7211556767952,41.21003043766475,1.2404361623795381,-0.08742358356232255,54.587422133442736,61.832158010053455,-33.93713178653372,0.0166990270383524,2.4348947401858902,-0.07338527330812865
2020-01-31,AOS,Industrials,Specialty Industrial Machinery,-0.05253864782380502,-0.022402039914076077,2020,32.93428886389488,-0.24039881933607285,27.088252844506584,-165.62779930250716,-0.6441230644949805,-0.29155239159671864,30.499471314592803,18.36953925874937,-87.619065495938,0.0339386332515985,1.4617577166068227,-0.16048220447661987
2020-02-07,AOS,Industrials,Specialty Industrial Machinery,-0.022402039914076077,0.023465387069538934,2020,35.71588043596472,-0.3794784534842193,33.556368442975995,-98.02190471133132,-0.839567457675237,-0.2221580727699698,32.28052273358358,14.15317981307064,-90.54052051268998,0.0321173129764483,1.3696967044862958,-0.2682218521515566
2020-02-14,AOS,Industrials,Specialty Industrial Machinery,0.023465387069538934,0.007458802008945664,2020,25.54237672063621,-0.4035856832247229,30.972621446532766,33.35537380420385,-0.6786902576339955,0.0600237983147409,45.15320973062091,56.48082360965561,-51.48304399831895,0.0301007478871345,1.333162151479247,-0.2786640628082208
2020-02-21,AOS,Industrials,Specialty Industrial Machinery,0.007458802008945664,-0.08447280674137403,2020,15.294218763460503,-0.27690252067269217,20.476910304494748,76.44388571659472,-0.39816545938514025,0.17431248590798426,46.180739695521765,76.99458576297292,-19.771280329011375,0.0258508338813951,1.1453566494566996,-0.23982331814228353
2020-02-28,AOS,Industrials,Specialty Industrial Machinery,-0.08447280674137403,0.00742657721598361,2020,31.02578028319213,-0.2472752732983835,23.520181508348934,-146.75393484866183,-0.8143449787239092,-0.2510541810804819,31.05118838902166,30.36399546712313,-86.7003267537325,0.0321558037667745,1.2733697800984078,-0.2598739941216921
2020-03-06,AOS,Industrials,Specialty Industrial Machinery,0.00742657721598361,-0.006099025771730382,2020,20.508630753301198,-0.418803693595689,24.584141759665787,-80.91303619794249,-1.0858211589586304,-0.250222956486366,41.30686229698434,28.15398275872624,-61.66667938232422,0.0431099036895579,1.7295714151800243,-0.008254366311593
2020-03-13,AOS,Industrials,Specialty Industrial Machinery,-0.006099025771730382,-0.0833290680274601,2020,9.922398669885224,-0.3596731810224698,13.228930065612364,-3.769728756502488,-0.8222987919598737,0.0788915853761313,44.10122354296136,58.479944304331966,-56.66664740051436,0.0490821919696267,1.9618152729407643,0.1204497347944165
2020-03-20,AOS,Industrials,Specialty Industrial Machinery,-0.0833290680274601,-0.021089798692999207,2020,19.64740616231639,-0.3837858213671718,14.190928314961624,-157.96029438691843,-1.0994125293749448,-0.1380401060623975,39.759395037317205,39.657956623035545,-74.28927098731822,0.063390381305626,2.4360923729204185,0.1244600874865168
2020-03-27,AOS,Industrials,Specialty Industrial Machinery,-0.021089798692999207,0.0035133922375893967,2020,31.104802317206687,-0.6008944218844806,27.64358205994333,-67.16028637502149,-1.6622406980957365,-0.2651924264730385,41.41429933637177,32.25947268865299,-65.96686987834698,0.06667439073308,2.435388002715488,0.2312809036920915
2020-04-03,AOS,Industrials,Specialty Industrial Machinery,0.0035133922375893967,0.07400482560771993,2020,27.621833441172896,-0.560432203990432,27.817021813960803,-53.17657869608146,-1.3410459714536458,0.0592759740526658,40.87371165115605,54.44847935046756,-63.02087024131279,0.0621127870606975,2.305463316885277,0.1838395780159123
2020-04-10,AOS,Industrials,Specialty Industrial Machinery,0.07400482560771993,0.017524855408886264,2020,17.051594343964414,-0.42682113266911403,23.664166517671866,161.4109014352518,-0.7320312079968794,0.4370552719584081,54.259286129316614,67.81820919959986,-13.832409207392315,0.0557502417975056,2.226354922396633,0.122625389936692
2020-04-17,AOS,Industrials,Specialty Industrial Machinery,0.017524855408886264,-0.017567431479501128,2020,9.524234558304242,-0.0670196090324066,13.833958812277483,91.77029788445296,0.0481269245274376,0.5688962435351362,53.86842266491795,78.40434114150759,-21.47430763832256,0.0498709123039112,1.998826256457131,0.0666531942703536
2020-04-24,AOS,Industrials,Specialty Industrial Machinery,-0.017567431479501128,0.08158273786885006,2020,7.0673661464557735,0.1475584787899481,8.971701799540083,11.412333231933047,0.2138595962363112,0.1756759962428264,51.460785079693785,52.10996975090583,-30.37542239983648,0.0459620389503188,1.8280344929532837,0.0327737818182287
2020-05-01,AOS,Industrials,Specialty Industrial Machinery,0.08158273786885006,0.011012055712044777,2020,13.88783185855488,0.3036167309430761,11.879672611284072,198.42801359972228,0.9036095849523776,0.4391560268412047,61.30250892558863,75.101855319136,-10.965599051008407,0.0407158664579962,1.7255384639791174,0.0879659445071009
2020-05-08,AOS,Industrials,Specialty Industrial Machinery,0.011012055712044777,-0.043905580928068844,2020,12.334488152932048,0.4237965321131856,12.415736908269531,78.91046290083092,0.9831420744269864,0.2407574900467427,59.788439133828334,72.68319552339511,-16.43406873196521,0.0381500047627739,1.6400517094731062,0.1094075241954196
2020-05-15,AOS,Industrials,Specialty Industrial Machinery,-0.043905580928068844,0.02988635405593687,2020,16.09447282466936,0.4352297315386852,15.716617512704346,-101.07588531976955,0.7637149140999568,-0.1565908606387582,46.52596735678944,42.609335365890914,-70.67900398776943,0.0414179331127688,1.668662608118526,0.0542440097394413
2020-05-22,AOS,Industrials,Specialty Industrial Machinery,0.02988635405593687,0.0888715796090489,2020,9.649409388378364,0.224690643642087,12.23381120775011,6.9004040843312335,0.474387266443415,-0.1474297439789029,53.23426586516676,53.932616707659065,-39.04322968115505,0.0401647288941925,1.705394352075507,-0.0187043457170054
2020-05-29,AOS,Industrials,Specialty Industrial Machinery,0.0888715796090489,0.06195049339120162,2020,20.827212027826043,0.2647117049961742,14.559663545399145,149.25981379974613,1.0583529655502524,0.35035005963674937,64.40902047357952,82.26944783500558,-4.135917037689209,0.03679519536026535,1.7070751314250892,-0.02830323985571365
2020-06-05,AOS,Industrials,Specialty Industrial Machinery,0.06195049339120162,-0.021555766297344015,2020,33.70117635394448,0.5433190841364549,26.511823209343525,124.15153631141412,1.8759969331430923,0.5974140932015628,70.38642745229028,94.57443824183504,-1.2195397509283157,0.0320977725437447,1.5992472686129549,0.0697337228983648
2020-06-12,AOS,Industrials,Specialty Industrial Machinery,-0.021555766297344015,-0.015625990987313987,2020,34.239893072379225,0.7862352340460783,36.132518096182416,32.70863146951761,2.216761714600196,0.2435881522621761,58.53578271352999,62.28991671496272,-39.90742294222676,0.0331777424028741,1.625023255364757,0.0385315226681806
2020-06-19,AOS,Industrials,Specialty Industrial Machinery,-0.015625990987313987,-0.040945151926635504,2020,13.03900276951348,0.5724856880170245,19.279984582916885,-43.970048309349565,1.3345745327251066,-0.3458335175283527,55.46007021297763,31.004804254732896,-69.45242073787432,0.0344670565406584,1.643733879090701,0.0913770876156069
2020-06-26,AOS,Industrials,Specialty Industrial Machinery,-0.040945151926635504,0.022010122412594146,2020,10.79116673026468,0.2965239052790469,12.537955655059596,-124.8672372861708,0.6271264553168834,-0.5334791599721052,43.769196141888735,25.096617998958227,-90.24942584911616,0.0344897999839787,1.5671580942951937,0.0119292004223871
2020-07-03,AOS,Industrials,Specialty Industrial Machinery,0.022010122412594146,0.023871419091203716,2020,7.770393575488326,0.0369002009841749,10.267774950255266,-1.5269902656065062,0.1669389279576911,-0.38351467786554727,52.00917905507322,42.77786038673919,-48.21431247556215,0.03316942273018985,1.5493411651223723,-0.14141024316624234
2020-07-10,AOS,Industrials,Specialty Industrial Machinery,0.023871419091203716,0.04374950646903475,2020,10.02274421099516,0.0218954417808168,9.675907739275877,76.23808705907636,0.3945060395443178,-0.0069640971340869,55.95246971743747,77.14635861380535,-19.5121837754352,0.0293897163305405,1.4060040337375728,-0.1785578727963223
2020-07-17,AOS,Industrials,Specialty Industrial Machinery,0.04374950646903475,0.018809238630479008,2020,21.20603392551428,0.1355715200255168,14.951446095694594,132.50792478814682,0.8268729514300404,0.2806460606910309,65.07774844467998,87.5273119604806,-5.09910651762326,0.0261688620603008,1.3072544792054457,-0.0933481725911071
2020-07-24,AOS,Industrials,Specialty Industrial Machinery,0.018809238630479008,0.000422692548303516,2020,33.777907890661155,0.3184941174341604,27.84386377229768,96.44692104635357,1.1825346304934996,0.2601731363253837,67.11566891336457,86.03087728517922,-13.320046352754169,0.0222741845126058,1.1364289040294624,-0.0633587736493725
2020-07-31,AOS,Industrials,Specialty Industrial Machinery,0.000422692548303516,-0.049221033665016733,2020,42.41839173707915,0.4048318864731254,38.24258648142922,118.8241535227816,1.3508942613182595,0.2311663051750851,68.59901939726478,80.26347585436548,-15.202668742412486,0.0221418789036959,1.1699768846498788,-0.0511762716947856
2020-08-07,AOS,Industrials,Specialty Industrial Machinery,-0.049221033665016733,0.022712926493552388,2020,17.99705093437353,0.1955693426507866,25.670994769956454,-120.61561467467082,0.2433685304987491,-0.4958663831064223,45.32320645069524,23.64754851995955,-81.55489586634607,0.0281198603743512,1.3503157080485988,-0.142527914724231
2020-08-14,AOS,Industrials,Specialty Industrial Machinery,0.022712926493552388,-0.0027244993032109477,2020,9.738201325777336,0.0170468867829081,13.622166625882713,-3.796613402008896,0.1142895117991642,-0.1799775663942008,52.90180497328896,49.59731203591279,-60.36588521601591,0.0255582702607184,1.258611024511505,-0.090148674438382
2020-08-21,AOS,Industrials,Specialty Industrial Machinery,-0.0027244993032109477,0.00211551626208184,2020,6.128611930958859,-0.0050183857686506,7.997176512850912,40.79527923899494,0.1333593969137751,-0.0858120844283939,51.03248115525152,58.60471809487697,-52.20124805366487,0.0226794599918409,1.121726070432787,-0.1174219327763132
2020-08-28,AOS,Industrials,Specialty Industrial Machinery,0.00211551626208184,-0.005656081330261742,2020,4.0111038244160735,-0.013268801315808,5.263541370053472,12.816850003347016,0.0764743414348743,-0.0477944149148614,51.23069042026487,48.02626389032518,-44.48821499265596,0.0203089330073177,1.0048859959053884,-0.1107201866132532
2020-09-04,AOS,Industrials,Specialty Industrial Machinery,-0.005656081330261742,-0.02052839416166341,2020,5.465515323644375,-0.0161782464897075,4.950688229097554,-70.2499829841895,0.0121193056498754,-0.0522448865949694,47.148163732079006,44.245045367556685,-81.99996948242188,0.0196690566166961,0.9726517102601508,0.044815734209277
2020-09-11,AOS,Industrials,Specialty Industrial Machinery,-0.02052839416166341,0.07159528026086015,2020,8.169625621407999,-0.060961249032029,7.098181146896412,-122.14112574083761,-0.2332309896241611,-0.16961603117421536,45.315622150638006,27.57501593996327,-65.74075818335518,0.022041724246199802,1.0631178470666973,-0.053772915543027947
2020-09-18,AOS,Industrials,Specialty Industrial Machinery,0.07159528026086015,0.01059052378406955,2020,19.04585321599774,-0.0213911025670447,11.773068507821682,180.486349494865,0.2302954396154604,0.2574436463102287,64.36033089175407,75.05458102318039,-13.629803469131776,0.0212496622648156,1.0772287928377322,0.0296659651041035
2020-09-25,AOS,Industrials,Specialty Industrial Machinery,0.01059052378406955,0.020609635798770398,2020,29.892284978956976,0.2141945892713809,26.616211087597016,75.95266349532064,0.8447855474888684,0.3339934490475318,60.11589071248169,72.25209874255428,-29.12481398555005,0.0245180863049322,1.2788633779241023,0.0030011427947245
2020-10-02,AOS,Industrials,Specialty Industrial Machinery,0.020609635798770398,0.036071274403139064,2020,34.92333215870501,0.321776492373797,32.1385145492465,79.34821554630763,1.049873715531561,0.1945598520707397,61.19545320377819,65.99539808419141,-15.398217421628194,0.0242677845440482,1.2901830361772595,-0.0752326926442815
2020-10-09,AOS,Industrials,Specialty Industrial Machinery,0.036071274403139064,0.006165394145893899,2020,34.37793965645023,0.364243363804119,33.38232187737826,186.93677067326027,1.1921673268813675,0.2232972922475508,66.77727935713634,76.51754260797871,-7.470330848922549,0.0249583770891767,1.373186896814287,-0.0254176460642527
2020-10-16,AOS,Industrials,Specialty Industrial Machinery,0.006165394145893899,-0.013418364265331828,2020,38.28942238356333,0.4435317967055134,37.6304822073463,56.064121299762725,1.4539375857738293,0.1198802132722558,59.694275108395175,63.52652683410202,-40.99173314013939,0.0253500594979095,1.4087027985626093,-0.0966935105705731
2020-10-23,AOS,Industrials,Specialty Industrial Machinery,-0.013418364265331828,-0.03994936784143599,2020,27.08539925580112,0.3633283980326753,32.09519886362162,-41.6137855081586,1.0472760383869968,-0.196751424729036,55.47147091385076,30.666377601448083,-59.34063016573676,0.0237931625127411,1.304103269998278,-0.0911995465359647
2020-10-30,AOS,Industrials,Specialty Industrial Machinery,-0.03994936784143599,0.016154771324734085,2020,12.560728919377205,0.1672151445075911,19.169929651660468,-147.9833191431715,0.2486224828613714,-0.50512866900094,44.63127663629796,19.108562633428495,-88.2033047334801,0.0247177998608029,1.2719779582070996,-0.0952660660150118
2020-11-06,AOS,Industrials,Specialty Industrial Machinery,0.016154771324734085,0.01824013986625772,2020,8.87520115989234,-0.0462987655940179,11.787537607346325,-36.182866207028844,-0.0903063380668314,-0.3855177421518776,48.95603995102845,36.22452236746136,-58.98368402942925,0.0283597670809203,1.504655969674578,-0.1409739252623463
2020-11-13,AOS,Industrials,Specialty Industrial Machinery,0.01824013986625772,0.036450058911455585,2020,16.75437531506731,-0.049242602657499,12.889162267474664,76.13606799121541,0.1426030678874426,0.0458623276960542,54.44338450949501,52.587932935418905,-41.666686659837,0.0308860868007496,1.69317526899141,-0.1531663521791352
2020-11-20,AOS,Industrials,Specialty Industrial Machinery,0.036450058911455585,0.014722982867366508,2020,25.7326438737817,0.0794487975300777,21.208271487657093,148.51732651248477,0.6262757795692337,0.2732592587916311,59.79311607899742,71.21552370587699,-15.723268931333056,0.0277784224708404,1.5692031320029376,-0.0491591322075776
